,url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
133,/fighter/Janay-Harding-164517,Janay Harding,Hollowpoint,28/09/1994,26.0,,"Gold Coast, Queensland",Australia,"5'10""",145 lbs,,Featherweight,6,4,0,2,,6,2,1,3,
134,/fighter/Kotetsu-Boku-1527,Kotetsu Boku,No Face,27/05/1977,44.0,,Shizuoka,Japan,"5'9""",145 lbs,Krazy Bee,Featherweight,26,13,1,12,,26,3,6,7,
135,/fighter/Boris-Novachkov-324293,Boris Novachkov,,29/11/1989,31.0,,Sofia,Bulgaria,"5'7""",145 lbs,,Featherweight,0,0,0,0,,0,0,0,1,
136,/fighter/Anthony-Giacchina-53673,Anthony Giacchina,,,,,"Selden, New York",United States,"0'0""",160 lbs,,Welterweight,2,0,1,1,,2,1,1,0,
137,/fighter/Daniel-Gracie-4836,Daniel Gracie,,28/06/1972,49.0,,Rio de Janeiro,Brazil,"6'2""",205 lbs,Renzo Gracie Jiu-Jitsu,Light Heavyweight,5,0,4,1,,5,2,0,2,
138,/fighter/Mike-Galitello-176825,Mike Galitello,,,,,"Cumming, Georgia",United States,"5'9""",145 lbs,,Featherweight,2,0,2,0,,2,0,1,1,
139,/fighter/Liz-Carmouche-67007,Liz Carmouche,Girl-Rilla,19/02/1984,37.0,,"San Diego, California",United States,"5'6""",125 lbs,Team Hurricane Awesome,Flyweight,16,7,3,6,,16,0,2,5,
140,/fighter/Cody-Durden-222325,Cody Durden,,29/03/1991,30.0,,"Covington, Georgia",United States,"5'9""",125 lbs,American Top Team Atlanta,Flyweight,11,5,5,1,,11,0,2,1,
141,/fighter/Max-Holloway-38671,Max Holloway,Blessed,04/12/1991,29.0,,"Waianae, Hawaii",United States,"5'11""",145 lbs,Gracie Technics,Featherweight,22,10,2,10,,22,0,1,5,
142,/fighter/Yago-Bryan-Farias-de-Morais-154667,Yago Bryan Farias de Morais,Codorninha,17/06/1992,29.0,,Rio de Janeiro,Brazil,"5'5""",115 lbs,Nova Uniao,Strawweight,3,1,0,2,,3,1,1,3,
143,/fighter/Elvis-Mutapcic-28038,Elvis Mutapcic,The King,19/07/1986,35.0,,"Des Moines, Iowa",United States,"6'0""",185 lbs,RoundKick Gym,Middleweight,16,7,6,3,,16,2,0,4,
144,/fighter/Aaron-Rodriguez-260529,Aaron Rodriguez,,26/01/1987,34.0,,"Lawton, Oklahoma",United States,"5'9""",185 lbs,,Middleweight,0,0,0,0,,0,0,0,1,
145,/fighter/Jerry-Bohlander-127,Jerry Bohlander,,02/11/1974,46.0,,"Napa, California",United States,"5'11""",199 lbs,Lion's Den,Light Heavyweight,11,0,10,1,,11,3,0,1,
146,/fighter/Teemu-Packalen-92415,Teemu Packalen,,22/05/1987,34.0,,Turku,Finland,"6'1""",155 lbs,Finnfighters Gym,Lightweight,8,2,6,0,,8,2,0,1,
147,/fighter/Viscardi-Andrade-30298,Viscardi Andrade,,08/03/1984,37.0,,"Jales, Sao Paulo",Brazil,"6'0""",170 lbs,Gracie Fusion,Welterweight,22,8,6,8,,22,2,1,6,
148,/fighter/Khasan-Magomedsharipov-355565,Khasan Magomedsharipov,,06/10/2000,20.0,,Saratov,Russia,"5'11""",145 lbs,,Featherweight,6,2,3,1,,6,0,0,0,
149,/fighter/Isaiah-Chapman-58551,Isaiah Chapman,The Beast,06/11/1989,,07/04/2020,"Barberton, Ohio",United States,"5'7""",125 lbs,Rock Hard MMA,Flyweight,9,2,3,4,,9,1,1,2,
150,/fighter/Jarred-Brooks-174665,Jarred Brooks,The Monkey God,02/05/1993,28.0,,"Warsaw, Indiana",United States,"5'3""",125 lbs,Mash Fight Team,Flyweight,16,2,6,8,,16,1,0,1,
151,/fighter/Marcin-Zywica-72846,Marcin Zywica,The Mauler,,,,Olsztyn,Poland,"0'0""",170 lbs,Arrachion Olsztyn,Welterweight,2,1,1,0,,2,1,0,0,
152,/fighter/Chase-Hooper-249301,Chase Hooper,The Dream,13/09/1999,21.0,,"Enumclaw, Washington",United States,"6'1""",145 lbs,Combat Sport & Fitness,Featherweight,10,3,5,2,,10,0,0,2,
153,/fighter/Ronaldo-Souza-8394,Ronaldo Souza,Jacare,07/12/1979,41.0,,"Manaus, Amazonas",Brazil,"6'1""",185 lbs,Fusion X-Cel,Middleweight,26,8,14,4,,26,4,1,5,
154,/fighter/Jesus-Castro-58055,Jesus Castro,Chucho,,,,"Coalinga, California",United States,"5'6""",135 lbs,,Bantamweight,0,0,0,0,,0,3,0,0,
155,/fighter/Jerome-S-Paye-100267,Jerome S. Paye,,,,,"Jakarta, Indonesia",Liberia,"0'0""",147 lbs,Synergy,Lightweight,2,0,2,0,,2,2,0,2,
156,/fighter/Alex-Munoz-207057,Alex Munoz,,27/02/1990,31.0,,"Dallas, Texas",United States,"5'9""",155 lbs,Team Alpha Male,Lightweight,6,2,1,3,,6,0,0,2,
157,/fighter/Shane-Nelson-11262,Shane Nelson,Sugar,30/11/1983,37.0,,"Honolulu, Hawaii",United States,"5'9""",145 lbs,BJ Penn's MMA,Featherweight,16,4,4,8,,16,0,1,6,
158,/fighter/Collin-Anglin-280415,Collin Anglin,,20/02/1993,28.0,,"South Lyon, Michigan",United States,"5'9""",145 lbs,Scorpion Fighting System,Featherweight,8,5,0,3,,8,1,0,1,
159,/fighter/Jesus-Martinez-55554,Jesus Martinez,Chavo,26/12/1983,37.0,,"Philadelphia, Pennsylvania",United States,"5'10""",199 lbs,Semper Fi MMA,Light Heavyweight,11,4,2,5,,11,5,0,1,
160,/fighter/Jared-Gordon-74057,Jared Gordon,Flash,06/09/1988,32.0,,"Queens, New York",United States,"5'9""",150 lbs,Renzo Gracie Jiu-Jitsu,Lightweight,17,6,2,9,,17,4,0,0,
161,/fighter/Gabriel-Green-195027,Gabriel Green,Gifted,02/05/1993,28.0,,"Downey, California",United States,"5'10""",170 lbs,Subfighter MMA,Welterweight,10,3,6,1,,10,2,0,1,
162,/fighter/Katlyn-Chookagian-119071,Katlyn Chookagian,Blonde Fighter,28/12/1988,32.0,,"Jersey City, New Jersey",United States,"5'9""",125 lbs,Team Renzo Gracie,Flyweight,16,2,1,13,,16,2,0,2,
163,/fighter/Christian-MPumbu-10555,Christian M'Pumbu,Everlasting,02/06/1977,44.0,,Kinshasa,Congo,"6'2""",191 lbs,MMA Factory,Light Heavyweight,21,9,8,3,1.0,21,3,2,6,0.0
164,/fighter/Tyler-Hamilton-267613,Tyler Hamilton,,,,,"Groton, Connecticut",United States,"0'0""",155 lbs,,Lightweight,1,0,1,0,,1,0,0,1,
165,/fighter/Kelvin-Doss-14638,Kelvin Doss,,,,,,United States,"0'0""",232 lbs,,Heavyweight,3,1,2,0,,3,0,4,0,
166,/fighter/Chris-Mierzwiak-43188,Chris Mierzwiak,College,14/02/1988,33.0,,"Sylvania, Ohio",United States,"6'1""",170 lbs,Team Jorge Gurgel,Welterweight,5,1,4,0,,5,0,0,3,
167,/fighter/Gavin-Sterritt-31943,Gavin Sterritt,War Horse,27/08/1979,41.0,,"Liverpool, Merseyside",England,"5'11""",155 lbs,,Lightweight,6,1,4,1,,6,1,2,0,
168,/fighter/Yoshiyuki-Nakanishi-24234,Yoshiyuki Nakanishi,,17/04/1985,36.0,,Shiga,Japan,"5'10""",185 lbs,Tribe Tokyo MMA,Middleweight,16,7,2,7,,16,3,1,1,
169,/fighter/Ashkan-Morvari-30918,Ashkan Morvari,Smashkan,03/03/1978,43.0,,"Richfield, Minnesota",United States,"5'6""",155 lbs,American Top Team Savage,Lightweight,15,5,6,3,1.0,15,0,4,4,0.0
170,/fighter/Anna-Elmose-162539,Anna Elmose,Panda,,,,Copenhagen,Denmark,"0'0""",135 lbs,Rumble Sports,Bantamweight,3,3,0,0,,3,1,0,1,
171,/fighter/Blaine-Shutt-98887,Blaine Shutt,The Shuttdown,27/04/1992,29.0,,"Hummelstown, Pennsylvania",United States,"5'7""",135 lbs,Tech MMA,Bantamweight,8,0,6,2,,8,0,1,4,
172,/fighter/Sergey-Shemetov-10818,Sergey Shemetov,Siberian,14/12/1983,37.0,,Omsk,Russia,"6'2""",235 lbs,Shembros Academy,Heavyweight,10,7,1,0,2.0,10,3,4,0,0.0
173,/fighter/Senzo-Ikeda-88753,Senzo Ikeda,,04/09/1982,38.0,,Tokyo,Japan,"5'8""",135 lbs,"<span class=""__cf_email__"" data-cfemail=""783e0a1d1d1c1715383702"">[email protected]</span>",Bantamweight,13,2,2,9,,13,2,0,6,
174,/fighter/Pedro-Carvalho-119051,Pedro Carvalho,The Game,08/06/1995,26.0,,"Guimaraes, Braga",Portugal,"5'11""",145 lbs,SBG Ireland,Featherweight,11,2,6,3,0.0,11,2,1,1,1.0
175,/fighter/Hui-Qiang-Wu-199413,Hui Qiang Wu,,22/02/1992,29.0,,Zhengzhou,China,"5'6""",125 lbs,Shunyuan Fight Club,Flyweight,0,0,0,0,,0,0,1,0,
176,/fighter/Kevin-Chung-188277,Kevin Chung,Oldboy,14/01/1993,28.0,,"Centreville, Virginia",United States,"5'7""",135 lbs,Leo Dalla Martial Arts,Bantamweight,5,1,2,2,,5,0,1,1,
177,/fighter/Dave-Blattman-117577,Dave Blattman,,15/03/1991,30.0,,Ohio,United States,"0'0""",130 lbs,,Bantamweight,1,0,1,0,,1,1,2,0,
178,/fighter/Urijah-Faber-8847,Urijah Faber,The California Kid,14/05/1979,42.0,,"Sacramento, California",United States,"5'6""",135 lbs,Team Alpha Male,Bantamweight,35,10,17,7,1.0,35,4,0,7,0.0
179,/fighter/Tian-Cheng-Zhao-350865,Tian Cheng Zhao,,,,,,China,"0'0""",125 lbs,,Flyweight,0,0,0,0,,0,1,0,0,
180,/fighter/Diego-Rivas-81835,Diego Rivas,Pitbull,11/11/1991,29.0,,Temuco,Chile,"5'9""",145 lbs,Elemental Dojo,Featherweight,7,2,3,2,,7,0,0,2,
181,/fighter/Igor-Subora-55487,Igor Subora,,03/06/1980,41.0,,,Ukraine,"6'3""",250 lbs,Fist Gym,Heavyweight,6,4,1,1,,6,2,1,0,
182,/fighter/Joe-Christopher-16014,Joe Christopher,Jitsu,,,,"Dallas, Texas",United States,"6'0""",170 lbs,North Texas MMA,Welterweight,11,2,9,0,,11,1,2,3,
183,/fighter/Jamie-Pickett-72595,Jamie Pickett,The Nightwolf,29/08/1988,32.0,,"Greenville, North Carolina",United States,"6'1""",185 lbs,The HitPit Martial Arts,Middleweight,11,8,1,2,,11,1,2,3,
184,/fighter/Kevin-Natividad-84807,Kevin Natividad,Quicksand,02/04/1993,28.0,,"Tempe, Arizona",United States,"5'6""",135 lbs,Arizona Combat Sports,Bantamweight,9,5,1,3,,9,3,0,0,
185,/fighter/Martin-Nguyen-96155,Martin Nguyen,The Situ-Asian,05/03/1989,32.0,,"Sydney, New South Wales",Australia,"5'8""",145 lbs,Sanford MMA,Featherweight,13,9,3,1,,13,1,1,2,
186,/fighter/Adam-Maciejewski-12686,Adam Maciejewski,Maja,11/07/1980,41.0,,Krasnik,Poland,"6'1""",251 lbs,Midwest Training Center,Heavyweight,13,4,4,5,,13,2,2,3,
187,/fighter/Keith-McCabe-144051,Keith McCabe,The Butcher,,,,,Ireland,"6'0""",170 lbs,Team Ryano MMA,Welterweight,3,0,3,0,,3,3,0,3,
188,/fighter/Victor-Jones-73267,Victor Jones,,31/08/1982,38.0,,"San Jose, California",United States,"0'0""",145 lbs,American Kickboxing Academy,Featherweight,1,0,1,0,,1,2,0,1,
189,/fighter/Eric-Luke-41072,Eric Luke,,27/10/1984,36.0,,"Port St. Lucie, Florida",United States,"5'8""",144 lbs,American Top Team,Featherweight,6,0,3,3,,6,0,2,3,
190,/fighter/Nazariy-Danylyuk-292369,Nazariy Danylyuk,,,,,Rivne,Ukraine,"0'0""",135 lbs,SKIF,Bantamweight,8,2,6,0,,8,0,0,2,
191,/fighter/Lucas-Martins-100031,Lucas Martins,Mineiro,11/11/1988,32.0,,"Montes Claros, Minas Gerais",Brazil,"6'0""",145 lbs,Capital da Luta,Featherweight,20,12,5,3,,20,4,0,1,
192,/fighter/Tommy-Quinn-29689,Tommy Quinn,,,,,,Ireland,"0'0""",170 lbs,Sudden Impact Combat Club,Welterweight,7,2,1,3,1.0,7,0,2,3,0.0
193,/fighter/Shavkat-Rakhmonov-179185,Shavkat Rakhmonov,Nomad,23/10/1994,26.0,,Karaganda,Kazakhstan,"6'1""",170 lbs,Kazakhstan Top Team,Welterweight,14,7,7,0,,14,0,0,0,
194,/fighter/Scott-Bessac-121,Scott Bessac,,,,,"Lodi, California",United States,"6'4""",259 lbs,,Heavyweight,4,1,1,2,,4,1,5,0,
195,/fighter/Rudy-Aguilar-47621,Rudy Aguilar,,,,,,United States,"0'0""",223 lbs,,Heavyweight,0,0,0,0,,0,5,3,0,
196,/fighter/Chunbo-Yuan-69455,Chunbo Yuan,The Windmill from Hell,,,,"Harbin, Heilongjiang",China,"5'10""",145 lbs,Longyun MMA Gym,Featherweight,7,0,3,4,,7,3,1,4,
197,/fighter/Ryan-Martinez-59376,Ryan Martinez,,27/08/1987,33.0,,"Greeley, Colorado",United States,"5'11""",264 lbs,Infinite MMA,Heavyweight,10,5,2,3,,10,4,0,1,
198,/fighter/Sergio-Rios-109655,Sergio Rios,Pichilinga,31/07/1988,33.0,,"Campo Formoso, Bahia",Brazil,"6'0""",155 lbs,99 Jiu-Jitsu,Lightweight,8,1,5,2,,8,1,0,2,
199,/fighter/Nandor-Guelmino-28286,Nandor Guelmino,The Hun,20/12/1975,45.0,,Vienna,Austria,"6'3""",230 lbs,Gym 23,Heavyweight,11,3,6,2,,11,4,2,0,
200,/fighter/Dave-Huckaba-16826,Dave Huckaba,Bad Man,01/06/1974,47.0,,"Sacramento, California",United States,"6'2""",260 lbs,Huckaba's Next Generation,Heavyweight,23,20,2,1,,23,5,2,2,
201,/fighter/Davi-Ramos-101995,Davi Ramos,The Tasmanian Devil,05/11/1986,34.0,,"Rio de Janeiro, Rio de Janeiro",Brazil,"5'8""",155 lbs,Team Nogueira,Lightweight,10,1,7,2,,10,0,0,4,
202,/fighter/Anatoliy-Malykhin-256721,Anatoliy Malykhin,Spartak,11/01/1988,33.0,,Kemerovo,Russia,"5'11""",265 lbs,Golden Team,Heavyweight,8,5,3,0,,8,0,0,0,
203,/fighter/Steve-Mowry-199865,Steve Mowry,,14/07/1992,29.0,,"Boca Raton, Florida",United States,"6'8""",238 lbs,Sanford MMA,Heavyweight,9,4,5,0,,9,0,0,0,
204,/fighter/Daichi-Kitakata-58645,Daichi Kitakata,,30/03/1991,30.0,,"Kawachinagano, Osaka",Japan,"5'5""",115 lbs,Pancrase Inagakigumi,Strawweight,20,5,4,11,,20,2,1,7,
205,/fighter/Tim-Williams-55756,Tim Williams,The South Jersey Strangler,03/07/1986,35.0,,"Millville, New Jersey",United States,"6'2""",185 lbs,Team Balance,Middleweight,15,2,9,4,,15,4,1,0,
206,/fighter/Justin-Governale-78621,Justin Governale,La Maquina,06/03/1986,35.0,,"Laguna Hills, California",United States,"5'9""",141 lbs,Ohana Academy,Featherweight,7,2,1,4,,7,1,1,5,
207,/fighter/Eric-Kelly-49999,Eric Kelly,The Natural,30/04/1982,39.0,,"Baguio, Benguet",Philippines,"5'7""",145 lbs,Team Eric Kelly,Featherweight,12,1,9,2,,12,4,3,1,
208,/fighter/Nathan-Jones-104581,Nathan Jones,Mr. Bag & Tag,,,,"Brentford, Greater London",England,"6'0""",170 lbs,In the Bag,Welterweight,13,1,10,2,,13,1,4,5,
209,/fighter/LC-Davis-15208,L.C. Davis,,28/10/1980,40.0,,"Kansas City, Missouri",United States,"5'8""",135 lbs,American Top Team HD,Bantamweight,23,8,7,8,,23,0,2,6,
210,/fighter/Nathan-Jessimer-155461,Nathan Jessimer,,,,,,Scotland,"6'0""",145 lbs,Scottish Hit Squad,Featherweight,1,1,0,0,,1,1,1,0,
211,/fighter/Demi-Deeds-4314,Demi Deeds,,07/08/1984,37.0,,"Des Moines, Iowa",United States,"5'7""",155 lbs,Victory MMA,Lightweight,18,11,6,0,1.0,18,6,5,0,0.0
212,/fighter/Andre-Pederneiras-227,Andre Pederneiras,Dede,22/03/1967,54.0,,,Brazil,"5'8""",160 lbs,Nova Uniao,Welterweight,1,1,0,0,,1,1,0,0,
213,/fighter/Bryan-Barberena-51471,Bryan Barberena,Bam Bam,03/05/1989,32.0,,"Minneapolis, Minnesota",United States,"6'0""",170 lbs,MMA Lab,Welterweight,15,10,2,3,,15,2,1,5,
214,/fighter/Mitch-Gagnon-37404,Mitch Gagnon,,10/10/1984,36.0,,"Sudbury, Ontario",Canada,"5'6""",135 lbs,Troop MMA,Bantamweight,12,1,10,1,,12,0,2,3,
215,/fighter/Peter-Aspenwal-28799,Peter Aspenwal,,,,,"Portland, Oregon",United States,"6'0""",186 lbs,Impact Jiu-Jitsu,Middleweight,3,0,2,1,,3,3,1,0,
216,/fighter/Yusup-Saadulaev-46381,Yusup Saadulaev,Maestro,31/03/1985,36.0,,"Makhachkala, Republic of Dagestan",Russia,"5'6""",135 lbs,Krepost Fight Club,Bantamweight,20,2,11,7,,20,3,0,2,
217,/fighter/Rolles-Gracie-24217,Rolles Gracie,,14/07/1978,43.0,,Rio de Janeiro,Brazil,"6'4""",249 lbs,Renzo Gracie Jiu-Jitsu,Heavyweight,8,1,7,0,,8,4,0,0,
218,/fighter/Christian-Medina-282373,Christian Medina,The Giant Killer,,,,,United States,"0'0""",128 lbs,,Bantamweight,0,0,0,0,,0,2,0,0,
219,/fighter/Ashley-Cummins-65896,Ashley Cummins,Smashley,02/08/1987,34.0,,"St. Louis, Missouri",United States,"5'3""",105 lbs,Wolves Den MMA,Atomweight,7,0,2,5,,7,1,1,4,
220,/fighter/Keenan-Raymond-53469,Keenan Raymond,,,,,"Providence, Rhode Island",United States,"0'0""",145 lbs,Rivera Athletic Center,Featherweight,3,1,1,1,,3,5,3,0,
221,/fighter/Joe-Merritt-138127,Joe Merritt,Joey Slash,07/03/1984,37.0,,"Rancho Cucamonga, California",United States,"6'0""",169 lbs,Millennia MMA,Welterweight,7,7,0,0,,7,0,1,1,
222,/fighter/Victor-ODonnell-41386,Victor O'Donnell,,08/11/1982,38.0,,"Cincinnati, Ohio",United States,"5'10""",185 lbs,Team Vision,Middleweight,11,1,9,1,,11,1,0,3,
223,/fighter/Tim-Kennedy-2830,Tim Kennedy,,01/09/1979,41.0,,"Fort Bragg, North Carolina",United States,"5'11""",185 lbs,Jackson-Wink MMA,Middleweight,18,8,6,4,,18,3,0,3,
224,/fighter/John-Marsh-9,John Marsh,The Bull,15/09/1970,50.0,,"Torrance, California",United States,"6'0""",222 lbs,Team Neutral Grounds,Heavyweight,8,3,4,1,,8,1,2,4,
225,/fighter/Roger-Hollett-15907,Roger Hollett,The Hulk,08/10/1978,42.0,,"Halifax, Nova Scotia",Canada,"5'10""",205 lbs,Titans MMA,Light Heavyweight,13,4,7,2,,13,1,1,3,
226,/fighter/Joe-Charles-46,Joe Charles,The Ghetto Man,16/07/1958,63.0,,"Culver City, California",United States,"6'1""",260 lbs,,Heavyweight,6,2,3,1,,6,3,9,1,
227,/fighter/Tom-Blackledge-3953,Tom Blackledge,,,,,"Wigan, Greater Manchester",England,"6'0""",205 lbs,Wolfslair Academy,Light Heavyweight,10,5,4,0,1.0,10,4,3,0,0.0
228,/fighter/Timothy-Johnson-72706,Timothy Johnson,,13/03/1985,36.0,,"Fargo, North Dakota",United States,"6'3""",260 lbs,Xtreme Couture,Heavyweight,15,8,3,4,,15,3,1,3,
229,/fighter/Pat-Miletich-188,Pat Miletich,The Croation Sensation,09/03/1968,53.0,,"Bettendorf, Iowa",United States,"5'10""",169 lbs,Miletich Martial Arts,Welterweight,29,7,16,6,,29,3,3,1,
230,/fighter/Mehdi-Baghdad-41993,Mehdi Baghdad,The Sultan,13/04/1985,36.0,,Six-Fours-les-Plages,France,"6'1""",170 lbs,Black House,Welterweight,12,8,3,1,,12,3,1,3,
231,/fighter/Elias-Theodorou-81765,Elias Theodorou,The Spartan,31/05/1988,33.0,,"Mississauga, Ontario",Canada,"6'1""",185 lbs,Kros Gym,Middleweight,18,8,1,9,,18,0,0,3,
232,/fighter/Chris-Lozano-39539,Chris Lozano,The Cleveland Assassin,14/09/1982,38.0,,"Cleveland, Ohio",United States,"6'1""",170 lbs,Evolve MMA,Welterweight,10,8,1,1,,10,2,1,2,
233,/fighter/Nicholas-Gonzalez-47958,Nicholas Gonzalez,Saint Nick,,,,"Albuquerque, New Mexico",United States,"5'6""",135 lbs,Jackson-Wink MMA,Bantamweight,4,2,2,0,,4,0,1,2,
234,/fighter/Steve-Bruno-4367,Steve Bruno,Hollywood,03/11/1981,39.0,,"Pompano Beach, Florida",United States,"5'10""",174 lbs,American Top Team,Middleweight,15,6,7,2,,15,2,0,4,
235,/fighter/Ben-Crowder-17018,Ben Crowder,,22/07/1986,35.0,,"Des Moines, Iowa",United States,"5'11""",185 lbs,Des Moines MMA Academy,Middleweight,10,5,5,0,0.0,10,5,6,0,1.0
236,/fighter/Volkan-Oezdemir-58503,Volkan Oezdemir,No Time,19/09/1989,31.0,,Fribourg,Switzerland,"6'1""",205 lbs,Fight Move Academy,Light Heavyweight,17,12,1,4,,17,2,2,1,
237,/fighter/Syuri-Kondo-216929,Syuri Kondo,,08/02/1989,32.0,,"Ebina, Kanagawa",Japan,"5'4""",115 lbs,Vos Gym,Strawweight,6,1,0,5,,6,1,0,2,
238,/fighter/Tim-Credeur-1804,Tim Credeur,Crazy,09/07/1977,44.0,,"Lafayette, Louisiana",United States,"6'3""",185 lbs,Gladiators Academy,Middleweight,12,4,8,0,,12,3,0,1,
239,/fighter/Marcos-Vinicius-Borges-51728,Marcos Vinicius Borges,Vina,05/12/1979,41.0,,"Curitiba, Parana",Brazil,"5'9""",145 lbs,Team Bronx,Featherweight,24,9,15,0,,24,7,1,3,
240,/fighter/Alan-Belcher-10967,Alan Belcher,The Talent,24/04/1984,37.0,,"Biloxi, Mississippi",United States,"6'2""",185 lbs,Roufusport,Middleweight,18,11,5,2,,18,2,1,5,
241,/fighter/Ruan-Potts-75842,Ruan Potts,Fangzz,23/02/1978,43.0,,"Cape Town, Western Cape",South Africa,"6'2""",251 lbs,Mark Robinson MMA,Heavyweight,11,5,6,0,,11,5,0,2,
242,/fighter/Michal-Oleksiejczuk-156397,Michal Oleksiejczuk,Lord,22/02/1995,26.0,,Barki,Poland,"6'0""",205 lbs,Gornik Leczna,Light Heavyweight,15,10,1,4,,15,1,3,0,
243,/fighter/Pascal-Jaskiewiez-375180,Pascal Jaskiewiez,Money P,,,,Phuket,Thailand,"5'10""",170 lbs,Tiger Muay Thai,Welterweight,0,0,0,0,,0,0,1,0,
244,/fighter/Matt-Aragoni-233085,Matt Aragoni,The Tornado,22/11/1985,35.0,,"Half Moon Bay, California",United States,"5'10""",145 lbs,Raul Castillo Martial Arts,Featherweight,1,0,1,0,,1,1,0,0,
245,/fighter/Josh-Rafferty-2682,Josh Rafferty,,06/01/1981,40.0,,"Cincinnati, Ohio",United States,"6'0""",169 lbs,Meat Truck Inc.,Welterweight,9,4,5,0,,9,6,2,0,
246,/fighter/Ryan-Spann-68057,Ryan Spann,Superman,24/08/1991,29.0,,"Beaumont, Texas",United States,"6'5""",205 lbs,Fortis MMA,Light Heavyweight,19,5,11,3,,19,3,1,2,
247,/fighter/Leah-Letson-150829,Leah Letson,Nidas,21/08/1992,28.0,,"Janesville, Wisconsin",United States,"5'7""",146 lbs,Pura Vida BJJ,Featherweight,5,3,0,2,,5,0,0,1,
248,/fighter/Henry-Cejudo-125297,Henry Cejudo,The Messenger,09/02/1987,34.0,,"Phoenix, Arizona",United States,"5'4""",135 lbs,Fight Ready,Bantamweight,16,8,0,8,,16,1,0,1,
249,/fighter/Terrell-Hobbs-59409,Terrell Hobbs,The Hollywood Hobbit,09/12/1985,35.0,,"Petersburg, Virginia",United States,"5'7""",152 lbs,MMA Institute,Lightweight,9,2,5,2,,9,3,8,0,
250,/fighter/Jingliang-Li-26381,Jingliang Li,The Leech,20/03/1988,33.0,,Xinjiang,China,"6'0""",170 lbs,China Top Team,Welterweight,18,9,4,5,,18,0,1,5,
251,/fighter/Zechariah-Lange-61719,Zechariah Lange,Earth Man,,,,"Chaffee, New York",United States,"5'6""",135 lbs,Bali MMA,Bantamweight,6,1,0,5,0.0,6,0,0,3,1.0
252,/fighter/Abdulbasir-Vagabov-190827,Abdulbasir Vagabov,Dagestan Machine,23/05/1991,30.0,,St. Petersburg,Russia,"6'1""",242 lbs,Allstars Training Center,Heavyweight,12,7,4,1,,12,1,0,1,
253,/fighter/Adam-Piccolotti-149717,Adam Piccolotti,The Bomb,23/10/1988,32.0,,"Half Moon Bay, California",United States,"5'11""",155 lbs,American Kickboxing Academy,Lightweight,12,2,6,4,,12,0,1,3,
254,/fighter/Dennis-Buzukja-286225,Dennis Buzukja,The Great,01/10/1997,23.0,,"New York, New York",United States,"5'11""",145 lbs,Longo and Weidman MMA,Featherweight,5,2,0,3,,5,0,0,2,
255,/fighter/Ricky-Musgrave-61673,Ricky Musgrave,The Spazmanian Devil,12/03/1984,37.0,,"Atwood, Kansas",United States,"5'9""",145 lbs,Fight Factory,Featherweight,14,4,3,7,,14,2,0,3,
256,/fighter/James-Terry-17906,James Terry,Intensity,16/03/1981,40.0,,"San Jose, California",United States,"5'10""",160 lbs,Cung Le's Universal Strength Headquarters,Welterweight,20,10,0,10,,20,0,4,7,
257,/fighter/Tim-Sylvia-1061,Tim Sylvia,The Maine-iac,05/03/1974,47.0,,"Bettendorf, Iowa",United States,"6'8""",265 lbs,Team Extreme,Heavyweight,31,22,2,7,,31,3,4,3,
258,/fighter/Kelly-Leo-54498,Kelly Leo,,,,,"Jackson, Mississippi",United States,"5'9""",170 lbs,,Welterweight,4,2,2,0,,4,3,0,1,
259,/fighter/Mike-Schatz-15592,Mike Schatz,,,,,"Ponca City, Oklahoma",United States,"5'10""",156 lbs,Hardknocks Gym,Lightweight,4,2,2,0,,4,2,2,0,
260,/fighter/Yosuke-Saruta-28145,Yosuke Saruta,Tobizaru No.2,08/07/1987,34.0,,"Kawaguchi, Saitama",Japan,"5'3""",115 lbs,Wajutsu Keishukai Hearts,Strawweight,21,6,2,13,,21,6,0,3,
261,/fighter/Jahreau-Shepherd-269989,Jahreau Shepherd,The Nightmare,11/07/1990,,11/07/2020,"London, Greater London",England,"5'11""",171 lbs,London Fight Factory,Welterweight,7,6,0,1,,7,1,1,0,
262,/fighter/Nate-Diaz-11451,Nate Diaz,,16/04/1985,36.0,,"Stockton, California",United States,"6'0""",170 lbs,Cesar Gracie Fight Team,Welterweight,20,5,11,4,,20,2,1,10,
263,/fighter/Bruno-Santos-48052,Bruno Santos,Carioca,17/07/1987,34.0,,"Macae, Rio de Janeiro",Brazil,"5'8""",185 lbs,MMA Masters,Middleweight,18,1,1,16,,18,2,0,2,
264,/fighter/Jay-Cucciniello-61607,Jay Cucciniello,The Mellow Fellow,23/07/1986,35.0,,Dublin,Ireland,"5'7""",145 lbs,Lilius Barnatt Martial Arts,Featherweight,8,3,5,0,,8,1,0,1,
265,/fighter/Dennis-Siver-9817,Dennis Siver,,13/01/1979,42.0,,Mannheim,Germany,"5'7""",145 lbs,Kiboju,Featherweight,23,7,7,9,,23,3,5,3,
266,/fighter/Terry-Britton-149361,Terry Britton,TeeJay / Bad Newz,07/04/1982,39.0,,"Joplin, Missouri",United States,"6'4""",145 lbs,Scrap Boys,Featherweight,7,5,1,1,,7,2,0,0,
